City,Country,Month,Avg,LowAvg,HighAvg,Lat,Long,Population
Sacramento,United States,2,50.74802482,43.06153846,58.14230769,38.5667,-121.4683,1898019
Sacramento,United States,3,54.6439206,40.50769231,62.84230769,38.5667,-121.4683,1898019
Sacramento,United States,4,58.58346154,43.53461538,69.94615385,38.5667,-121.4683,1898019
Sacramento,United States,5,64.7989979,55.85769231,77.21153846,38.5667,-121.4683,1898019
Sacramento,United States,6,70.0956,54.872,84.216,38.5667,-121.4683,1898019
Sacramento,United States,7,74.07096774,65.8,85.228,38.5667,-121.4683,1898019
Sacramento,United States,8,72.6516129,52.46,83.816,38.5667,-121.4683,1898019
Sacramento,United States,9,70.10306667,49.004,80.028,38.5667,-121.4683,1898019
Sacramento,United States,10,62.69174194,54.472,71.612,38.5667,-121.4683,1898019
Sacramento,United States,11,52.50146667,38.512,61.62,38.5667,-121.4683,1898019
Sacramento,United States,12,46.52529032,33.612,56.248,38.5667,-121.4683,1898019
Salem,India,1,41.36972705,20.65,53.41153846,11.65,78.1667,693236
Salem,India,2,42.9185108,28.56538462,52.27307692,11.65,78.1667,693236
Salem,India,3,46.46401985,33.09230769,55.02692308,11.65,78.1667,693236
Salem,India,4,49.29076923,31.56538462,61.74230769,11.65,78.1667,693236
Salem,India,5,55.14968505,42.14230769,69.32307692,11.65,78.1667,693236
Salem,India,6,57.48133333,35.288,74.572,11.65,78.1667,693236
Salem,India,7,68.62748387,60.436,79.356,11.65,78.1667,693236
Salem,India,8,68.01251613,48.312,78.892,11.65,78.1667,693236
Salem,India,9,62.37,35.576,72.816,11.65,78.1667,693236
Salem,India,10,53.55083871,43.492,62.664,11.65,78.1667,693236
Salem,India,11,46.17506667,35.312,56.868,11.65,78.1667,693236
Salem,India,12,39.95793548,19.228,53.364,11.65,78.1667,693236
Salt Lake City,United States,1,30.43622829,12.91923077,43.44230769,40.7777,-111.9306,1098526
Salt Lake City,United States,2,35.28925256,16.97307692,49.33076923,40.7777,-111.9306,1098526
Salt Lake City,United States,3,44.43895782,26.03076923,58.48076923,40.7777,-111.9306,1098526
Salt Lake City,United States,4,50.21820513,27.01923077,66.75384615,40.7777,-111.9306,1098526
Salt Lake City,United States,5,60.4444455,45.62307692,75.43846154,40.7777,-111.9306,1098526
Salt Lake City,United States,6,70.72053333,48.32,84.532,40.7777,-111.9306,1098526
Salt Lake City,United States,7,81.11225806,71.28,88.776,40.7777,-111.9306,1098526
Salt Lake City,United States,8,78.11690323,60.784,86.036,40.7777,-111.9306,1098526
Salt Lake City,United States,9,66.99413333,39.368,79.84,40.7777,-111.9306,1098526
Salt Lake City,United States,10,53.22516129,38.676,68.048,40.7777,-111.9306,1098526
Salt Lake City,United States,11,41.12373333,26.948,56.06,40.7777,-111.9306,1098526
Salt Lake City,United States,12,30.64516129,14.092,47.344,40.7777,-111.9306,1098526
San Angelo,United States,1,46.44950372,19.53846154,63.55384615,31.4424,-100.4506,100773
San Angelo,United States,2,50.99659435,31.96153846,67.27307692,31.4424,-100.4506,100773
San Angelo,United States,3,58.51116625,34.01923077,72.86153846,31.4424,-100.4506,100773
San Angelo,United States,4,66.21641026,38.75769231,80.02307692,31.4424,-100.4506,100773
San Angelo,United States,5,75.16912579,60.65384615,85.95384615,31.4424,-100.4506,100773
San Angelo,United States,6,80.0876,58.576,88.472,31.4424,-100.4506,100773
San Angelo,United States,7,83.97070968,75.108,89.804,31.4424,-100.4506,100773
San Angelo,United States,8,83.11793548,67.284,89.664,31.4424,-100.4506,100773
San Angelo,United States,9,76.27186667,57.696,84.92,31.4424,-100.4506,100773
San Angelo,United States,10,66.52916129,50.252,79.168,31.4424,-100.4506,100773
San Angelo,United States,11,55.6256,38.06,70.536,31.4424,-100.4506,100773
San Angelo,United States,12,46.67225806,25.024,64.324,31.4424,-100.4506,100773
San Antonio,United States,1,52.49280397,31.69230769,68.11538462,29.4658,-98.5253,2049293
San Antonio,United States,2,56.51324839,39.43076923,70.24615385,29.4658,-98.5253,2049293
San Antonio,United States,3,62.6337469,40.66923077,73.90769231,29.4658,-98.5253,2049293
San Antonio,United States,4,69.38538462,49.98461538,78.52692308,29.4658,-98.5253,2049293
San Antonio,United States,5,76.43569383,66.78846154,83.26538462,29.4658,-98.5253,2049293
San Antonio,United States,6,81.00826667,68.292,86.648,29.4658,-98.5253,2049293
San Antonio,United States,7,83.90477419,77.96,87.756,29.4658,-98.5253,2049293
San Antonio,United States,8,84.40193548,64.108,88.952,29.4658,-98.5253,2049293
San Antonio,United States,9,79.4556,63.248,86.352,29.4658,-98.5253,2049293
San Antonio,United States,10,71.14903226,55.524,81.212,29.4658,-98.5253,2049293
San Antonio,United States,11,61.29546667,44.804,74.584,29.4658,-98.5253,2049293
San Antonio,United States,12,52.86412903,32.064,69.64,29.4658,-98.5253,2049293
San Diego,United States,1,57.44367246,45.90384615,64.3,32.8312,-117.1225,3220118
San Diego,United States,2,58.20850701,52.75,65.20769231,32.8312,-117.1225,3220118
San Diego,United States,3,59.78126551,48.58846154,66.93846154,32.8312,-117.1225,3220118
San Diego,United States,4,61.56384615,50.69615385,69.74615385,32.8312,-117.1225,3220118
San Diego,United States,5,63.87293377,60.18846154,69.85384615,32.8312,-117.1225,3220118
San Diego,United States,6,64.85533333,56.264,70.396,32.8312,-117.1225,3220118
San Diego,United States,7,69.35767742,65.528,74.132,32.8312,-117.1225,3220118
San Diego,United States,8,70.776,60.62,75.92,32.8312,-117.1225,3220118
San Diego,United States,9,70.236,59.432,77.988,32.8312,-117.1225,3220118
San Diego,United States,10,67.04825806,62.2,74.092,32.8312,-117.1225,3220118
San Diego,United States,11,62.20973333,56.456,70.156,32.8312,-117.1225,3220118
San Diego,United States,12,56.60025806,45.684,63.24,32.8312,-117.1225,3220118
San Francisco,United States,1,50.97406948,39.20769231,57.63846154,37.7562,-122.443,3592294
San Francisco,United States,2,52.71840659,46.81923077,59.31923077,37.7562,-122.443,3592294
San Francisco,United States,3,52.84193548,37.14615385,61.68846154,37.7562,-122.443,3592294
San Francisco,United States,4,53.76910256,38.83461538,64.89615385,37.7562,-122.443,3592294
San Francisco,United States,5,57.11165299,48.01538462,67.28461538,37.7562,-122.443,3592294
San Francisco,United States,6,59.59453333,43.808,70.308,37.7562,-122.443,3592294
San Francisco,United States,7,61.88593548,57.956,68.136,37.7562,-122.443,3592294
San Francisco,United States,8,62.39458065,52.5,69.616,37.7562,-122.443,3592294
San Francisco,United States,9,62.73973333,45.792,71.868,37.7562,-122.443,3592294
San Francisco,United States,10,61.00167742,55.044,70.004,37.7562,-122.443,3592294
San Francisco,United States,11,56.0156,49.912,63.016,37.7562,-122.443,3592294
San Francisco,United States,12,50.87703226,39.884,58.768,37.7562,-122.443,3592294
San Jose,United States,1,70.97617866,30.79615385,76.06538462,37.3019,-121.8486,1798103
San Jose,United States,2,70.83630163,38.21153846,76.49230769,37.3019,-121.8486,1798103
San Jose,United States,3,73.08486352,51.68076923,77.73461538,37.3019,-121.8486,1798103
San Jose,United States,4,72.96474359,45.48076923,78.25,37.3019,-121.8486,1798103
San Jose,United States,5,66.02678946,37.54615385,77.1,37.3019,-121.8486,1798103
San Jose,United States,6,70.19653333,56.468,76.256,37.3019,-121.8486,1798103
San Jose,United States,7,71.24180645,49.484,76.8,37.3019,-121.8486,1798103
San Jose,United States,8,71.25883871,49.696,76.224,37.3019,-121.8486,1798103
San Jose,United States,9,68.17053333,28.536,74.964,37.3019,-121.8486,1798103
San Jose,United States,10,69.88245161,48.164,74.048,37.3019,-121.8486,1798103
San Jose,United States,11,69.62693333,41.436,74.776,37.3019,-121.8486,1798103
San Jose,United States,12,70.33259274,49.228,75.312,37.3019,-121.8486,1798103
San Juan,Puerto Rico,1,59.80033956,-53.34736842,78.74736842,18.4655,66.1057,335468
San Juan,Puerto Rico,2,60.92264065,-44.01052632,78.64736842,18.4655,66.1057,335468
San Juan,Puerto Rico,3,65.2573854,-35.02105263,80.32105263,18.4655,66.1057,335468
San Juan,Puerto Rico,4,64.99157895,-43.57894737,82.27894737,18.4655,66.1057,335468
San Juan,Puerto Rico,5,64.38234295,-52.47894737,83.6,18.4655,66.1057,335468
San Juan,Puerto Rico,6,59.0254386,-33.33684211,84.26315789,18.4655,66.1057,335468
San Juan,Puerto Rico,7,59.56162988,-52.46315789,74.73684211,18.4655,66.1057,335468
San Juan,Puerto Rico,8,60.50591398,-59.38333333,74.71666667,18.4655,66.1057,335468
San Juan,Puerto Rico,9,71.05574074,-49.63333333,85.12222222,18.4655,66.1057,335468
San Juan,Puerto Rico,10,60.459319,-49.56666667,83.81666667,18.4655,66.1057,335468
San Juan,Puerto Rico,11,50.86055556,-79.24444444,81.96666667,18.4655,66.1057,335468
San Juan,Puerto Rico,12,60.28136201,-69.77222222,79.78333333,18.4655,66.1057,335468
Santo Domingo,Dominican Republic,1,61.49367246,-6.257692308,79.65769231,18.4764,-69.8933,2581827
Santo Domingo,Dominican Republic,2,61.146187,-25.97307692,73.1,18.4764,-69.8933,2581827
Santo Domingo,Dominican Republic,3,61.68163772,-5.769230769,80.99615385,18.4764,-69.8933,2581827
Santo Domingo,Dominican Republic,4,65.85371795,-18.44615385,75.83461538,18.4764,-69.8933,2581827
Santo Domingo,Dominican Republic,5,62.69550248,-24.78076923,76.89615385,18.4764,-69.8933,2581827
Santo Domingo,Dominican Republic,6,65.45826667,-21.908,77.352,18.4764,-69.8933,2581827
Santo Domingo,Dominican Republic,7,68.70245161,21.036,77.664,18.4764,-69.8933,2581827
Santo Domingo,Dominican Republic,8,69.97406452,7.108,77.656,18.4764,-69.8933,2581827
Santo Domingo,Dominican Republic,9,68.4796,-14.232,77.664,18.4764,-69.8933,2581827
Santo Domingo,Dominican Republic,10,65.36696774,-7.592,84.476,18.4764,-69.8933,2581827
Santo Domingo,Dominican Republic,11,63.59426667,-22.532,82.708,18.4764,-69.8933,2581827
Santo Domingo,Dominican Republic,12,68.41630645,-1.984,80.956,18.4764,-69.8933,2581827
Sao Paulo,Brazil,1,71.88808933,41.01538462,80.51923077,23.5505,46.6333,12330000
Sao Paulo,Brazil,2,73.11418151,41.44615385,80.12692308,23.5505,46.6333,12330000
Sao Paulo,Brazil,3,72.10707196,53.40384615,79.26923077,23.5505,46.6333,12330000
Sao Paulo,Brazil,4,69.29025641,43.1,76.89230769,23.5505,46.6333,12330000
Sao Paulo,Brazil,5,63.37936629,33.32692308,73.52307692,23.5505,46.6333,12330000
Sao Paulo,Brazil,6,62.58973333,42.572,71.34,23.5505,46.6333,12330000
Sao Paulo,Brazil,7,62.66851613,46.184,71.6,23.5505,46.6333,12330000
Sao Paulo,Brazil,8,63.93651613,35.072,75.252,23.5505,46.6333,12330000
Sao Paulo,Brazil,9,63.70373333,24.4,78.232,23.5505,46.6333,12330000
Sao Paulo,Brazil,10,65.72309677,46.104,78.58,23.5505,46.6333,12330000
Sao Paulo,Brazil,11,64.9744,28.44,78.648,23.5505,46.6333,12330000
Sao Paulo,Brazil,12,68.31085484,44.252,80.108,23.5505,46.6333,12330000
Sapporo,Japan,1,20.19826303,-3.353846154,33.35769231,43.0621,141.3544,1958756
Sapporo,Japan,2,22.04859795,5.823076923,35.23461538,43.0621,141.3544,1958756
Sapporo,Japan,3,31.03970223,14.70384615,41.85,43.0621,141.3544,1958756
Sapporo,Japan,4,41.73025641,22.42692308,53.16153846,43.0621,141.3544,1958756
Sapporo,Japan,5,50.86866768,32.01923077,60.71923077,43.0621,141.3544,1958756
Sapporo,Japan,6,57.96973333,44.78,66.832,43.0621,141.3544,1958756
Sapporo,Japan,7,66.19277419,58.776,73.912,43.0621,141.3544,1958756
Sapporo,Japan,8,68.60993548,49.552,75.584,43.0621,141.3544,1958756
Sapporo,Japan,9,62.34173333,40.528,71.712,43.0621,141.3544,1958756
Sapporo,Japan,10,50.73548387,38.376,62.4,43.0621,141.3544,1958756
Sapporo,Japan,11,37.67693333,15.404,53.096,43.0621,141.3544,1958756
Sapporo,Japan,12,25.22977016,4.672,40.212,43.0621,141.3544,1958756
Sault Ste Marie,Canada,1,16.61414392,-6.911538462,35.22307692,46.5136,84.3358,73368
Sault Ste Marie,Canada,2,18.21909341,-3.284615385,33.65384615,46.5136,84.3358,73368
Sault Ste Marie,Canada,3,26.53362283,4.311538462,42.18846154,46.5136,84.3358,73368
Sault Ste Marie,Canada,4,36.30551282,10.51538462,52.30384615,46.5136,84.3358,73368
Sault Ste Marie,Canada,5,44.91713113,32.91538462,58.10384615,46.5136,84.3358,73368
Sault Ste Marie,Canada,6,53.50506667,36.784,65.712,46.5136,84.3358,73368
Sault Ste Marie,Canada,7,56.94503226,37.624,67.36,46.5136,84.3358,73368
Sault Ste Marie,Canada,8,62.892,44.392,73.516,46.5136,84.3358,73368
Sault Ste Marie,Canada,9,56.90546667,22.692,70.128,46.5136,84.3358,73368
Sault Ste Marie,Canada,10,45.79070968,28.996,60.368,46.5136,84.3358,73368
Sault Ste Marie,Canada,11,34.56853333,18.504,48.112,46.5136,84.3358,73368
Sault Ste Marie,Canada,12,23.08180645,0.028,38.32,46.5136,84.3358,73368
Savannah,United States,1,49.73312655,23.42692308,66.71538462,32.0281,-81.1784,276295
Savannah,United States,2,53.36409151,38.56153846,67.71923077,32.0281,-81.1784,276295
Savannah,United States,3,58.70744417,39.36153846,71.17307692,32.0281,-81.1784,276295
Savannah,United States,4,64.91961538,41.7,75.43076923,32.0281,-81.1784,276295
Savannah,United States,5,72.94690781,56.01923077,80.74615385,32.0281,-81.1784,276295
Savannah,United States,6,77.746,58.668,85.056,32.0281,-81.1784,276295
Savannah,United States,7,81.18903226,75.784,86.46,32.0281,-81.1784,276295
Savannah,United States,8,80.23135484,68.304,85.532,32.0281,-81.1784,276295
Savannah,United States,9,76.266,60.964,81.828,32.0281,-81.1784,276295
Savannah,United States,10,67.83303226,53.796,77.772,32.0281,-81.1784,276295
Savannah,United States,11,56.4564,38.304,71.36,32.0281,-81.1784,276295
Savannah,United States,12,50.91741935,21.644,67.14,32.0281,-81.1784,276295
Seattle,United States,1,41.94652605,26.74230769,51.19230769,47.6211,-122.3244,3789215
Seattle,United States,2,42.68033346,29.16153846,50.66153846,47.6211,-122.3244,3789215
Seattle,United States,3,45.5869727,32.71923077,55.03076923,47.6211,-122.3244,3789215
Seattle,United States,4,49.68025641,37.06153846,60.5,47.6211,-122.3244,3789215
Seattle,United States,5,56.02238023,47.80769231,68.43846154,47.6211,-122.3244,3789215
Seattle,United States,6,59.77186667,47.12,72.932,47.6211,-122.3244,3789215
Seattle,United States,7,65.91212903,58.484,76.632,47.6211,-122.3244,3789215
Seattle,United States,8,65.50670968,46.544,74.568,47.6211,-122.3244,3789215
Seattle,United States,9,60.62546667,41.532,69.54,47.6211,-122.3244,3789215
Seattle,United States,10,52.49406452,44.332,59.812,47.6211,-122.3244,3789215
Seattle,United States,11,45.92346667,35.86,54.892,47.6211,-122.3244,3789215
Seattle,United States,12,40.50464516,26.5,50.752,47.6211,-122.3244,3789215
Seoul,"Korea, South",1,25.39925558,-4.780769231,39.51153846,37.5833,127,21794000
Seoul,"Korea, South",2,30.99307029,13.03461538,44.1,37.5833,127,21794000
Seoul,"Korea, South",3,41.03424318,23.95,54.25,37.5833,127,21794000
Seoul,"Korea, South",4,52.38923077,30.9,65.06923077,37.5833,127,21794000
Seoul,"Korea, South",5,62.20628937,36.71923077,72.86923077,37.5833,127,21794000
Seoul,"Korea, South",6,70.8556,57.876,78.304,37.5833,127,21794000
Seoul,"Korea, South",7,77.12077419,70.116,83.48,37.5833,127,21794000
Seoul,"Korea, South",8,78.23445161,62.74,85.196,37.5833,127,21794000
Seoul,"Korea, South",9,68.90693333,41.376,77.74,37.5833,127,21794000
Seoul,"Korea, South",10,57.06141935,42.884,67.78,37.5833,127,21794000
Seoul,"Korea, South",11,42.4336,18.452,57.736,37.5833,127,21794000
Seoul,"Korea, South",12,29.0281371,2.292,43.884,37.5833,127,21794000
Shanghai,China,1,40.69528536,10.46153846,53.66538462,31.1667,121.4667,22120000
Shanghai,China,2,44.20903278,28.79230769,57.82307692,31.1667,121.4667,22120000
Shanghai,China,3,51.59454094,34.52307692,65.44230769,31.1667,121.4667,22120000
Shanghai,China,4,60.9775641,37.75769231,73.34615385,31.1667,121.4667,22120000
Shanghai,China,5,69.55872304,48.78461538,79.55769231,31.1667,121.4667,22120000
Shanghai,China,6,75.66813333,61.936,86.348,31.1667,121.4667,22120000
Shanghai,China,7,84.69819355,76.012,91.564,31.1667,121.4667,22120000
Shanghai,China,8,83.56103226,61.676,89.968,31.1667,121.4667,22120000
Shanghai,China,9,76.55306667,54.856,84.752,31.1667,121.4667,22120000
Shanghai,China,10,67.79767742,57.564,76.856,31.1667,121.4667,22120000
Shanghai,China,11,55.9868,26.552,69.052,31.1667,121.4667,22120000
Shanghai,China,12,44.20274194,16.856,58.188,31.1667,121.4667,22120000
Shenyang,China,1,11.1633995,-16.83076923,28.61153846,41.8039,123.4258,7105000
Shenyang,China,2,20.87159909,-3.461538462,37.89615385,41.8039,123.4258,7105000
Shenyang,China,3,34.84739454,5.896153846,51.47307692,41.8039,123.4258,7105000
Shenyang,China,4,51.04051282,24.96153846,66.30384615,41.8039,123.4258,7105000
Shenyang,China,5,63.05509719,39.20769231,75.96538462,41.8039,123.4258,7105000
Shenyang,China,6,71.1812,55.88,80.52,41.8039,123.4258,7105000
Shenyang,China,7,76.68490323,62.464,83.044,41.8039,123.4258,7105000
Shenyang,China,8,74.00993548,44.596,82.196,41.8039,123.4258,7105000
Shenyang,China,9,63.56133333,33.5,74.628,41.8039,123.4258,7105000
Shenyang,China,10,49.63122581,27.824,64.54,41.8039,123.4258,7105000
Shenyang,China,11,31.60213333,5.74,52.656,41.8039,123.4258,7105000
Shenyang,China,12,16.1532379,-7.392,35.352,41.8039,123.4258,7105000
Shreveport,United States,1,47.71116625,25.88846154,67.36538462,32.4656,-93.7956,280062
Shreveport,United States,2,51.49431603,35.48076923,68.03461538,32.4656,-93.7956,280062
Shreveport,United States,3,58.87009926,41.99615385,72.83846154,32.4656,-93.7956,280062
Shreveport,United States,4,65.66820513,45.7,76.49230769,32.4656,-93.7956,280062
Shreveport,United States,5,73.81313228,62.75384615,81.88076923,32.4656,-93.7956,280062
Shreveport,United States,6,79.32906667,65.928,85.616,32.4656,-93.7956,280062
Shreveport,United States,7,83.14967742,76.264,88.224,32.4656,-93.7956,280062
Shreveport,United States,8,83.21032258,68.876,89.052,32.4656,-93.7956,280062
Shreveport,United States,9,77.64746667,60.576,85.076,32.4656,-93.7956,280062
Shreveport,United States,10,66.9883871,52.408,78.896,32.4656,-93.7956,280062
Shreveport,United States,11,56.50106667,40.784,71.996,32.4656,-93.7956,280062
Shreveport,United States,12,48.39522581,28.78,68.128,32.4656,-93.7956,280062
Singapore,Singapore,1,79.59168734,49.44615385,82.87307692,1.3,103.8,5745000
Singapore,Singapore,2,81.11208318,71.13076923,83.35,1.3,103.8,5745000
Singapore,Singapore,3,82.12320099,71.46923077,84.77307692,1.3,103.8,5745000
Singapore,Singapore,4,82.57064103,65.55769231,85.80769231,1.3,103.8,5745000
Singapore,Singapore,5,82.65212827,65.70384615,86.63076923,1.3,103.8,5745000
Singapore,Singapore,6,82.55493333,72.06,86.344,1.3,103.8,5745000
Singapore,Singapore,7,82.89264516,78.392,85.46,1.3,103.8,5745000
Singapore,Singapore,8,82.37883871,71.22,85.068,1.3,103.8,5745000
Singapore,Singapore,9,82.15786667,64.288,85.064,1.3,103.8,5745000
Singapore,Singapore,10,82.36980645,78.472,85.188,1.3,103.8,5745000
Singapore,Singapore,11,80.3724,63.74,84.424,1.3,103.8,5745000
Singapore,Singapore,12,79.13312097,62.76,83.3,1.3,103.8,5745000
Sioux City,United States,1,20.37096774,-9.35,39.01153846,42.4959,-96.3901,106455
Sioux City,United States,2,24.74213244,0.515384615,42.3,42.4959,-96.3901,106455
Sioux City,United States,3,36.732134,10.54230769,57.66153846,42.4959,-96.3901,106455
Sioux City,United States,4,49.35910256,28.19230769,68.20384615,42.4959,-96.3901,106455
Sioux City,United States,5,60.82343959,46.69230769,76.98461538,42.4959,-96.3901,106455
Sioux City,United States,6,70.23413333,46.728,83.176,42.4959,-96.3901,106455
Sioux City,United States,7,75.32980645,65.148,84.988,42.4959,-96.3901,106455
Sioux City,United States,8,72.08967742,55.732,81.592,42.4959,-96.3901,106455
Sioux City,United States,9,64.12,37.02,78.432,42.4959,-96.3901,106455
Sioux City,United States,10,51.02774194,34.384,68.848,42.4959,-96.3901,106455
Sioux City,United States,11,36.62306667,14.676,54.084,42.4959,-96.3901,106455
Sioux City,United States,12,24.04980645,-0.044,41.568,42.4959,-96.3901,106455
Sioux Falls,United States,1,17.57133995,-9.838461538,36.88461538,43.5397,-96.732,187239
Sioux Falls,United States,2,21.58982095,-3.111538462,39.81923077,43.5397,-96.732,187239
Sioux Falls,United States,3,33.36116625,5.85,54.50769231,43.5397,-96.732,187239
Sioux Falls,United States,4,46.40897436,24.7,65.55769231,43.5397,-96.732,187239
Sioux Falls,United States,5,57.98022523,43.58076923,74.38076923,43.5397,-96.732,187239
Sioux Falls,United States,6,68.2376,50.424,81.108,43.5397,-96.732,187239
Sioux Falls,United States,7,74.22864516,62.984,84.268,43.5397,-96.732,187239
Sioux Falls,United States,8,71.02748387,54.904,81.092,43.5397,-96.732,187239
Sioux Falls,United States,9,62.8344,35.668,77.416,43.5397,-96.732,187239
Sioux Falls,United States,10,49.04129032,32.44,67.176,43.5397,-96.732,187239
Sioux Falls,United States,11,34.4468,15.316,52.444,43.5397,-96.732,187239
Sioux Falls,United States,12,21.34554839,-4.024,39.32,43.5397,-96.732,187239
Skopje,Macedonia,1,30.6570761,-2.765384615,44.71923077,41.9833,21.4333,640000
Skopje,Macedonia,2,37.66934445,15.78846154,49.95769231,41.9833,21.4333,640000
Skopje,Macedonia,3,45.76588089,28.82692308,56.91538462,41.9833,21.4333,640000
Skopje,Macedonia,4,53.86769231,31.45769231,64.14615385,41.9833,21.4333,640000
Skopje,Macedonia,5,62.00632754,41.26153846,71.41153846,41.9833,21.4333,640000
Skopje,Macedonia,6,70.294,55.204,80.768,41.9833,21.4333,640000
Skopje,Macedonia,7,75.67883871,65.616,83.688,41.9833,21.4333,640000
Skopje,Macedonia,8,74.98929032,52.268,82.98,41.9833,21.4333,640000
Skopje,Macedonia,9,65.328,44.172,74.652,41.9833,21.4333,640000
Skopje,Macedonia,10,54.65870968,37.388,66.04,41.9833,21.4333,640000
Skopje,Macedonia,11,43.88453333,22.3,57.948,41.9833,21.4333,640000
Skopje,Macedonia,12,34.01027823,6.144,49.384,41.9833,21.4333,640000
Sofia,Bulgaria,1,24.55967742,-2.623076923,38.34615385,42.6975,23.3241,1355142
Sofia,Bulgaria,2,29.80662656,11.17307692,43.11153846,42.6975,23.3241,1355142
Sofia,Bulgaria,3,37.2898263,19.46153846,50.34230769,42.6975,23.3241,1355142
Sofia,Bulgaria,4,45.65897436,23.37307692,56.91538462,42.6975,23.3241,1355142
Sofia,Bulgaria,5,53.21846726,33.14615385,63.05769231,42.6975,23.3241,1355142
Sofia,Bulgaria,6,59.6124,44.652,69.624,42.6975,23.3241,1355142
Sofia,Bulgaria,7,64.54529032,55.54,72.776,42.6975,23.3241,1355142
Sofia,Bulgaria,8,64.01458065,48.836,71.764,42.6975,23.3241,1355142
Sofia,Bulgaria,9,55.4752,34.172,64.276,42.6975,23.3241,1355142
Sofia,Bulgaria,10,46.47264516,33.968,57.324,42.6975,23.3241,1355142
Sofia,Bulgaria,11,36.2924,14.92,50.596,42.6975,23.3241,1355142
Sofia,Bulgaria,12,26.45124194,3.944,42.836,42.6975,23.3241,1355142
South Bend,United States,1,25.25310174,1.111538462,46.75,41.6767,-86.2696,280498
South Bend,United States,2,28.03920993,7.015384615,46.04230769,41.6767,-86.2696,280498
South Bend,United States,3,37.41736973,14.78846154,57.96538462,41.6767,-86.2696,280498
South Bend,United States,4,48.77897436,27.90769231,67.16538462,41.6767,-86.2696,280498
South Bend,United States,5,59.65207101,44.82692308,75.02307692,41.6767,-86.2696,280498
South Bend,United States,6,68.66946667,49.984,81.424,41.6767,-86.2696,280498
South Bend,United States,7,73.14877419,63.552,82.288,41.6767,-86.2696,280498
South Bend,United States,8,70.98116129,49.064,80.492,41.6767,-86.2696,280498
South Bend,United States,9,64.19266667,39.296,77.54,41.6767,-86.2696,280498
South Bend,United States,10,52.76619355,38.992,69.816,41.6767,-86.2696,280498
South Bend,United States,11,40.60013333,26.036,58.52,41.6767,-86.2696,280498
South Bend,United States,12,29.67367742,7.788,48.66,41.6767,-86.2696,280498
Spokane,United States,1,29.2926799,8.511538462,41.56923077,47.6671,-117.433,412275
Spokane,United States,2,32.01224422,14.23846154,43.35384615,47.6671,-117.433,412275
Spokane,United States,3,39.07022333,22.21153846,49.66153846,47.6671,-117.433,412275
Spokane,United States,4,46.30282051,31.65769231,59.46538462,47.6671,-117.433,412275
Spokane,United States,5,55.6445314,43.47307692,69.96538462,47.6671,-117.433,412275
Spokane,United States,6,61.57573333,44.604,75.56,47.6671,-117.433,412275
Spokane,United States,7,71.8123871,59.416,82.32,47.6671,-117.433,412275
Spokane,United States,8,69.9996129,45.312,81.592,47.6671,-117.433,412275
Spokane,United States,9,60.1396,35.88,72.6,47.6671,-117.433,412275
Spokane,United States,10,47.18374194,34.596,60.5,47.6671,-117.433,412275
Spokane,United States,11,36.324,22.632,49.544,47.6671,-117.433,412275
Spokane,United States,12,28.30154839,10.172,42.392,47.6671,-117.433,412275
Springfield,United States,1,30.58728288,1.973076923,56.17307692,42.1155,-72.5395,623401
Springfield,United States,2,34.95269989,12.39230769,58.37692308,42.1155,-72.5395,623401
Springfield,United States,3,44.47921836,17.52307692,64.61153846,42.1155,-72.5395,623401
Springfield,United States,4,54.54416667,27.38846154,72.43461538,42.1155,-72.5395,623401
Springfield,United States,5,63.3853598,43.82307692,78.24230769,42.1155,-72.5395,623401
Springfield,United States,6,70.96946667,48.68,83.596,42.1155,-72.5395,623401
Springfield,United States,7,77.19290323,60.104,85.896,42.1155,-72.5395,623401
Springfield,United States,8,75.51025806,52.428,85.596,42.1155,-72.5395,623401
Springfield,United States,9,68.11266667,40.556,81.012,42.1155,-72.5395,623401
Springfield,United States,10,56.72070968,39.588,72.988,42.1155,-72.5395,623401
Springfield,United States,11,44.7056,25.672,64.12,42.1155,-72.5395,623401
Springfield,United States,12,33.90477419,8.548,56.328,42.1155,-72.5395,623401
St Louis,United States,1,32.32965261,7.511538462,55.16153846,38.627,90.1994,308174
St Louis,United States,2,36.68397594,17.53461538,57.66923077,38.627,90.1994,308174
St Louis,United States,3,46.48411911,21.71538462,65.67692308,38.627,90.1994,308174
St Louis,United States,4,57.70602564,35.81153846,74.85,38.627,90.1994,308174
St Louis,United States,5,67.51267417,52.99230769,80.02307692,38.627,90.1994,308174
St Louis,United States,6,75.09226667,51.728,86.124,38.627,90.1994,308174
St Louis,United States,7,80.46,70.324,89.196,38.627,90.1994,308174
St Louis,United States,8,78.44412903,56.616,87.916,38.627,90.1994,308174
St Louis,United States,9,70.94413333,44.776,82.8,38.627,90.1994,308174
St Louis,United States,10,59.33187097,43.508,75.32,38.627,90.1994,308174
St Louis,United States,11,46.77533333,29.712,65.316,38.627,90.1994,308174
St Louis,United States,12,35.8923871,13.548,57.38,38.627,90.1994,308174
Stockholm,Sweden,1,28.39640199,-7.838461538,40.48461538,59.3294,18.0686,972647
Stockholm,Sweden,2,29.4151241,10.73076923,39.95,59.3294,18.0686,972647
Stockholm,Sweden,3,33.95223325,17.97692308,45.21153846,59.3294,18.0686,972647
Stockholm,Sweden,4,42.62179487,22.68076923,54.25,59.3294,18.0686,972647
